policy_id,valuation_date,driver_birth_date,driver_age,driver_age_band,vehicle_model_year,vehicle_age,vehicle_age_band,territory,vehicle_type,exposure,claim_count,total_claim_amount,earned_premium,true_annual_frequency,expected_claims_true
12036,2026-01-01,1966-05-16,59,40-64,2024,2,0-3,Urban A,Sedan,0.881,0,0.0,825.94,0.061286,0.053993
12037,2026-01-01,1990-08-15,35,25-39,2015,11,8-12,Urban A,SUV,0.555,0,0.0,520.31,0.124646,0.069178
12038,2026-01-01,1947-12-30,78,65+,2007,19,13+,Urban B,Sports,0.5787,0,0.0,761.5,0.23336,0.135046
12039,2026-01-01,1951-02-08,74,65+,2017,9,8-12,Suburban,Sedan,0.7502,0,0.0,618.92,0.075684,0.056778
12040,2026-01-01,1959-12-07,66,65+,2015,11,8-12,Rural,Sedan,0.6201,0,0.0,511.58,0.058866,0.036503
12041,2026-01-01,1966-12-16,59,40-64,2015,11,8-12,Urban A,Sedan,0.1626,0,0.0,152.44,0.082916,0.013482
12042,2026-01-01,1964-09-12,61,40-64,2019,7,4-7,Urban B,SUV,0.8236,0,0.0,679.47,0.063538,0.052329
12043,2026-01-01,1979-05-21,46,40-64,2014,12,8-12,Suburban,Sedan,0.9306,0,0.0,697.95,0.051465,0.047894
12044,2026-01-01,1988-03-18,37,25-39,2011,15,13+,Urban B,SUV,0.1479,0,0.0,122.02,0.116049,0.017164
12045,2026-01-01,1977-11-10,48,40-64,2021,5,4-7,Urban B,SUV,0.2091,0,0.0,172.51,0.063538,0.013286
12046,2026-01-01,1965-07-07,60,40-64,2007,19,13+,Urban B,SUV,0.7318,0,0.0,603.74,0.085776,0.062771
12047,2026-01-01,1984-01-21,41,40-64,2017,9,8-12,Suburban,Sedan,0.644,0,0.0,483.0,0.051465,0.033144
12048,2026-01-01,1986-05-12,39,25-39,2014,12,8-12,Urban A,Sedan,0.4443,0,0.0,416.53,0.112181,0.049842
12049,2026-01-01,1996-10-16,29,25-39,2011,15,13+,Urban A,Sedan,0.5853,1,2033.84,548.72,0.131691,0.077079
12050,2026-01-01,1965-02-25,60,40-64,2026,0,0-3,Urban A,SUV,0.733,0,0.0,687.19,0.068096,0.049914
12051,2026-01-01,1970-01-18,55,40-64,2008,18,13+,Suburban,Sedan,0.554,0,0.0,415.5,0.060416,0.03347
12052,2026-01-01,1976-12-10,49,40-64,2011,15,13+,Urban B,SUV,0.2262,0,0.0,186.62,0.085776,0.019402
12053,2026-01-01,1987-08-13,38,25-39,2025,1,0-3,Suburban,SUV,0.1805,0,0.0,135.38,0.057184,0.010322
12054,2026-01-01,1975-08-14,50,40-64,2025,1,0-3,Rural,Sedan,0.495,0,0.0,371.25,0.029586,0.014645
12055,2026-01-01,2003-01-11,22,16-24,2025,1,0-3,Urban B,SUV,0.9306,0,0.0,1113.23,0.120721,0.112343
12056,2026-01-01,1996-06-26,29,25-39,2009,17,13+,Urban A,Truck,0.602,0,0.0,649.03,0.175588,0.105704
12057,2026-01-01,1988-08-16,37,25-39,2015,11,8-12,Urban A,SUV,0.4224,0,0.0,396.0,0.124646,0.05265
12058,2026-01-01,1999-02-09,26,25-39,2025,1,0-3,Rural,SUV,0.9178,0,0.0,688.35,0.044476,0.04082
12059,2026-01-01,2006-11-05,19,16-24,2007,19,13+,Suburban,SUV,0.4498,0,0.0,489.16,0.150052,0.067494
12060,2026-01-01,1992-05-06,33,25-39,2014,12,8-12,Rural,Sedan,0.5582,0,0.0,418.65,0.054156,0.03023
12061,2026-01-01,1956-05-02,69,65+,2021,5,4-7,Rural,Sports,0.2048,0,0.0,244.99,0.105219,0.021549
12062,2026-01-01,2009-01-12,16,16-24,2014,12,8-12,Rural,Sedan,0.7637,0,0.0,830.52,0.089476,0.068333
12063,2026-01-01,1963-12-20,62,40-64,2007,19,13+,Rural,Sedan,0.7303,0,0.0,547.72,0.04699,0.034317
12064,2026-01-01,1974-08-15,51,40-64,2025,1,0-3,Urban B,Sedan,0.8148,0,0.0,672.21,0.048606,0.039604
12065,2026-01-01,2004-01-06,21,16-24,2010,16,13+,Suburban,SUV,0.3927,0,0.0,427.06,0.150052,0.058926
12066,2026-01-01,1982-09-03,43,40-64,2016,10,8-12,Rural,SUV,0.4924,1,2901.98,369.3,0.044476,0.0219
12067,2026-01-01,1971-12-12,54,40-64,2020,6,4-7,Suburban,Sedan,0.2515,0,0.0,188.62,0.044752,0.011255
12068,2026-01-01,2000-11-14,25,25-39,2015,11,8-12,Suburban,Sports,0.9681,0,0.0,1052.81,0.143128,0.138562
12069,2026-01-01,1999-08-19,26,25-39,2013,13,13+,Rural,SUV,0.1775,0,0.0,133.12,0.070639,0.012538
12070,2026-01-01,1999-08-20,26,25-39,2009,17,13+,Suburban,Truck,0.6841,0,0.0,590.04,0.108986,0.074557
12071,2026-01-01,1965-02-16,60,40-64,2018,8,8-12,Suburban,SUV,0.7347,0,0.0,551.02,0.057184,0.042013
12072,2026-01-01,2000-08-28,25,25-39,2012,14,13+,Suburban,SUV,0.242,0,0.0,181.5,0.090821,0.021979
12073,2026-01-01,1972-06-19,53,40-64,2014,12,8-12,Urban B,Sports,0.4288,0,0.0,512.95,0.135176,0.057963
12074,2026-01-01,1988-07-21,37,25-39,2025,1,0-3,Urban A,Truck,0.1388,0,0.0,149.64,0.110555,0.015345
12075,2026-01-01,1973-11-08,52,40-64,2014,12,8-12,Suburban,SUV,0.6009,1,1059.65,450.68,0.057184,0.034362
12076,2026-01-01,2007-04-28,18,16-24,2015,11,8-12,Rural,Sedan,0.9954,0,0.0,1082.5,0.089476,0.089064
12077,2026-01-01,1976-07-26,49,40-64,2020,6,4-7,Rural,Sedan,0.4869,0,0.0,365.18,0.034808,0.016948
12078,2026-01-01,1962-12-19,63,40-64,2026,0,0-3,Urban A,Sedan,0.991,0,0.0,929.06,0.061286,0.060734
12079,2026-01-01,1964-10-17,61,40-64,2021,5,4-7,Rural,Sedan,0.2136,0,0.0,160.2,0.034808,0.007435
12080,2026-01-01,1976-01-19,49,40-64,2011,15,13+,Urban A,SUV,0.4532,0,0.0,424.88,0.108152,0.049014
12081,2026-01-01,1993-02-14,32,25-39,2011,15,13+,Suburban,Sedan,0.9118,0,0.0,683.85,0.081739,0.07453
12082,2026-01-01,1965-11-05,60,40-64,2019,7,4-7,Rural,SUV,0.889,0,0.0,666.75,0.038675,0.034382
12083,2026-01-01,1976-10-25,49,40-64,2009,17,13+,Rural,Truck,0.3912,0,0.0,337.41,0.062654,0.02451
12084,2026-01-01,1988-01-03,37,25-39,2011,15,13+,Suburban,Sedan,0.7107,0,0.0,533.02,0.081739,0.058092
12085,2026-01-01,1949-02-28,76,65+,2016,10,8-12,Suburban,Truck,0.8975,0,0.0,851.5,0.100912,0.090569
12086,2026-01-01,1976-09-14,49,40-64,2010,16,13+,Urban B,Truck,0.7902,0,0.0,749.7,0.102931,0.081336
12087,2026-01-01,1953-01-23,72,65+,2015,11,8-12,Suburban,SUV,0.6656,0,0.0,549.12,0.084094,0.055973
12088,2026-01-01,1981-10-19,44,40-64,2017,9,8-12,Urban A,Truck,0.2373,0,0.0,255.84,0.110555,0.026235
12089,2026-01-01,1980-12-21,45,40-64,2019,7,4-7,Urban A,Truck,0.1657,0,0.0,178.65,0.096135,0.01593
12090,2026-01-01,1985-04-12,40,40-64,2021,5,4-7,Rural,Sedan,0.6532,0,0.0,489.9,0.034808,0.022736
12091,2026-01-01,1984-02-20,41,40-64,2024,2,0-3,Urban A,SUV,0.5502,0,0.0,515.81,0.068096,0.037466
12092,2026-01-01,1986-10-17,39,25-39,2016,10,8-12,Suburban,SUV,0.3142,0,0.0,235.65,0.077366,0.024308
12093,2026-01-01,1965-05-20,60,40-64,2019,7,4-7,Urban B,Sedan,0.3635,0,0.0,299.89,0.057184,0.020786
12094,2026-01-01,1989-05-30,36,25-39,2020,6,4-7,Urban A,Truck,0.4529,0,0.0,488.28,0.130065,0.058906
12095,2026-01-01,1992-01-26,33,25-39,2022,4,4-7,Urban A,Sedan,0.546,0,0.0,511.88,0.097549,0.053262
12096,2026-01-01,1957-03-10,68,65+,2014,12,8-12,Urban A,Sedan,0.4512,0,0.0,465.3,0.121936,0.055017
12097,2026-01-01,1943-07-02,82,65+,2007,19,13+,Urban A,Truck,0.4486,0,0.0,532.01,0.190856,0.085618
12098,2026-01-01,1977-04-11,48,40-64,2021,5,4-7,Suburban,SUV,0.2042,0,0.0,153.15,0.049725,0.010154
12099,2026-01-01,1996-11-24,29,25-39,2023,3,0-3,Suburban,Sedan,0.879,0,0.0,659.25,0.051465,0.045238
12100,2026-01-01,1999-02-20,26,25-39,2019,7,4-7,Urban B,SUV,0.6482,0,0.0,534.76,0.085962,0.055721
12101,2026-01-01,1972-12-02,53,40-64,2019,7,4-7,Rural,Sedan,0.2315,0,0.0,173.62,0.034808,0.008058
12102,2026-01-01,1964-09-27,61,40-64,2013,13,13+,Suburban,SUV,0.4815,0,0.0,361.12,0.067129,0.032322
12103,2026-01-01,1967-12-14,58,40-64,2026,0,0-3,Suburban,Truck,0.475,0,0.0,409.69,0.050719,0.024092
12104,2026-01-01,1954-05-20,71,65+,2017,9,8-12,Suburban,SUV,0.6406,0,0.0,528.5,0.084094,0.05387
12105,2026-01-01,1982-11-17,43,40-64,2008,18,13+,Suburban,Truck,0.648,0,0.0,558.9,0.080554,0.052199
12106,2026-01-01,1948-08-05,77,65+,2006,20,13+,Urban A,Sedan,0.6807,1,3952.74,701.97,0.143142,0.097437
12107,2026-01-01,1969-04-15,56,40-64,2020,6,4-7,Urban B,SUV,0.7281,0,0.0,600.68,0.063538,0.046262
12108,2026-01-01,1966-08-21,59,40-64,2026,0,0-3,Urban B,SUV,0.193,0,0.0,159.23,0.054007,0.010423
12109,2026-01-01,1971-06-29,54,40-64,2013,13,13+,Suburban,Sedan,0.3744,0,0.0,280.8,0.060416,0.02262
12110,2026-01-01,2000-03-03,25,25-39,2022,4,4-7,Urban B,Truck,0.1156,0,0.0,109.68,0.103155,0.011925
12111,2026-01-01,1957-09-26,68,65+,2015,11,8-12,Rural,Sedan,0.5092,0,0.0,420.09,0.058866,0.029974
12112,2026-01-01,1990-08-01,35,25-39,2018,8,8-12,Urban A,Truck,0.4865,0,0.0,524.51,0.149575,0.072768
12113,2026-01-01,1999-02-04,26,25-39,2016,10,8-12,Urban B,Sedan,0.7609,0,0.0,627.74,0.088971,0.067698
12114,2026-01-01,1952-10-26,73,65+,2020,6,4-7,Urban A,Sports,0.2504,0,0.0,374.43,0.217953,0.054575
12115,2026-01-01,1989-09-25,36,25-39,2025,1,0-3,Rural,Truck,0.6683,0,0.0,576.41,0.053371,0.035668
12116,2026-01-01,1941-01-14,84,65+,2007,19,13+,Urban B,Truck,0.376,0,0.0,392.4,0.151369,0.056915
12117,2026-01-01,1959-11-02,66,65+,2009,17,13+,Suburban,SUV,0.4437,0,0.0,366.05,0.098719,0.043802
12118,2026-01-01,1970-08-19,55,40-64,2013,13,13+,Suburban,Sedan,0.7474,0,0.0,560.55,0.060416,0.045155
12119,2026-01-01,1955-01-30,70,65+,2022,4,4-7,Urban A,Sedan,0.1644,0,0.0,169.54,0.106031,0.017432
12120,2026-01-01,1962-02-07,63,40-64,2008,18,13+,Suburban,SUV,0.4085,0,0.0,306.38,0.067129,0.027422
12121,2026-01-01,1970-05-23,55,40-64,2023,3,0-3,Rural,Sedan,0.4522,0,0.0,339.15,0.029586,0.013379
12122,2026-01-01,1974-07-23,51,40-64,2020,6,4-7,Suburban,Sedan,0.7442,0,0.0,558.15,0.044752,0.033305
12123,2026-01-01,1966-04-01,59,40-64,2008,18,13+,Urban B,SUV,0.2793,0,0.0,230.42,0.085776,0.023957
12124,2026-01-01,1994-07-13,31,25-39,2020,6,4-7,Suburban,SUV,0.9527,0,0.0,714.52,0.067275,0.064093
12125,2026-01-01,1970-09-14,55,40-64,2026,0,0-3,Suburban,SUV,0.998,0,0.0,748.5,0.042266,0.042182
12126,2026-01-01,2003-02-10,22,16-24,2015,11,8-12,Rural,SUV,0.837,0,0.0,910.24,0.099417,0.083212
12127,2026-01-01,1957-06-25,68,65+,2012,14,13+,Urban A,SUV,0.3697,0,0.0,381.25,0.159047,0.0588
12128,2026-01-01,1968-03-06,57,40-64,2019,7,4-7,Rural,SUV,0.6975,0,0.0,523.12,0.038675,0.026976
12129,2026-01-01,1998-08-05,27,25-39,2013,13,13+,Rural,Truck,0.1748,0,0.0,150.76,0.084766,0.014817
12130,2026-01-01,1945-10-27,80,65+,2014,12,8-12,Urban B,Sedan,0.8842,0,0.0,802.41,0.096708,0.085509
12131,2026-01-01,1945-03-18,80,65+,2021,5,4-7,Suburban,SUV,0.5644,0,0.0,465.63,0.073125,0.041272
12132,2026-01-01,1974-09-06,51,40-64,2023,3,0-3,Urban B,Sedan,0.2588,0,0.0,213.51,0.048606,0.012579
12133,2026-01-01,2009-02-04,16,16-24,2017,9,8-12,Urban A,Sedan,0.3947,0,0.0,536.55,0.231678,0.091443
12134,2026-01-01,1958-08-08,67,65+,2021,5,4-7,Suburban,Sedan,0.8207,0,0.0,677.08,0.065813,0.054012
12135,2026-01-01,1953-08-28,72,65+,2016,10,8-12,Urban A,Sedan,0.8832,1,944.78,910.8,0.121936,0.107694
12136,2026-01-01,1997-04-23,28,25-39,2006,20,13+,Urban A,SUV,0.5677,0,0.0,532.22,0.146323,0.083068
12137,2026-01-01,1979-01-21,46,40-64,2023,3,0-3,Suburban,Truck,0.5323,0,0.0,459.11,0.050719,0.026998
12138,2026-01-01,1949-06-01,76,65+,2016,10,8-12,Rural,SUV,0.7757,0,0.0,639.95,0.065406,0.050736
12139,2026-01-01,1961-09-19,64,40-64,2023,3,0-3,Urban A,SUV,0.8436,0,0.0,790.88,0.068096,0.057445
12140,2026-01-01,1946-06-09,79,65+,2026,0,0-3,Urban A,Sedan,0.7884,0,0.0,813.04,0.090127,0.071056
12141,2026-01-01,1967-10-20,58,40-64,2006,20,13+,Urban A,Sedan,0.446,0,0.0,418.12,0.097337,0.043412
12142,2026-01-01,1990-04-29,35,25-39,2012,14,13+,Urban A,Sedan,0.6777,0,0.0,635.34,0.131691,0.089247
12143,2026-01-01,1967-05-10,58,40-64,2023,3,0-3,Rural,Sedan,0.8716,0,0.0,653.7,0.029586,0.025787
12144,2026-01-01,1981-11-13,44,40-64,2022,4,4-7,Urban B,Sedan,0.2366,0,0.0,195.2,0.057184,0.01353
12145,2026-01-01,1968-04-17,57,40-64,2026,0,0-3,Suburban,Sedan,0.4493,0,0.0,336.98,0.03804,0.017091
12146,2026-01-01,1979-05-21,46,40-64,2016,10,8-12,Urban B,Sedan,0.151,0,0.0,124.58,0.065761,0.00993
12147,2026-01-01,1960-03-28,65,65+,2007,19,13+,Rural,Sedan,0.468,0,0.0,386.1,0.069103,0.03234
12148,2026-01-01,1972-07-29,53,40-64,2021,5,4-7,Urban B,Sedan,0.7951,0,0.0,655.96,0.057184,0.045467
12149,2026-01-01,1984-06-21,41,40-64,2019,7,4-7,Rural,Sedan,0.2773,0,0.0,207.98,0.034808,0.009652
12150,2026-01-01,1990-01-09,35,25-39,2022,4,4-7,Suburban,Sedan,0.5877,0,0.0,440.78,0.060548,0.035584
12151,2026-01-01,1967-10-23,58,40-64,2008,18,13+,Rural,Sedan,0.1329,0,0.0,99.68,0.04699,0.006245
12152,2026-01-01,1956-05-08,69,65+,2006,20,13+,Urban B,Sedan,0.9079,0,0.0,823.92,0.113527,0.103071
12153,2026-01-01,1948-01-14,77,65+,2019,7,4-7,Rural,SUV,0.838,0,0.0,691.35,0.056875,0.047661
12154,2026-01-01,1953-09-22,72,65+,2023,3,0-3,Urban B,Sedan,0.572,0,0.0,519.09,0.07148,0.040886
12155,2026-01-01,2006-12-19,19,16-24,2012,14,13+,Suburban,Sedan,0.7352,0,0.0,799.53,0.135047,0.099287
12156,2026-01-01,1972-01-19,53,40-64,2014,12,8-12,Suburban,SUV,0.1935,0,0.0,145.12,0.057184,0.011065
12157,2026-01-01,1967-10-12,58,40-64,2024,2,0-3,Urban B,SUV,0.8607,0,0.0,710.08,0.054007,0.046484
12158,2026-01-01,1993-12-14,32,25-39,2008,18,13+,Suburban,SUV,0.7437,0,0.0,557.78,0.090821,0.067544
12159,2026-01-01,1987-03-26,38,25-39,2007,19,13+,Urban A,Sedan,0.208,0,0.0,195.0,0.131691,0.027392
12160,2026-01-01,1967-06-11,58,40-64,2025,1,0-3,Rural,Sports,0.9826,0,0.0,1068.58,0.060816,0.059758
12161,2026-01-01,1949-07-01,76,65+,2025,1,0-3,Urban B,Sedan,0.1203,0,0.0,109.17,0.07148,0.008599
12162,2026-01-01,1994-04-05,31,25-39,2009,17,13+,Urban A,Sports,0.6657,0,0.0,904.94,0.270698,0.180204
12163,2026-01-01,1966-02-28,59,40-64,2022,4,4-7,Suburban,SUV,0.2546,0,0.0,190.95,0.049725,0.01266
12164,2026-01-01,1981-05-26,44,40-64,2018,8,8-12,Suburban,Sedan,0.7473,0,0.0,560.48,0.051465,0.03846
12165,2026-01-01,1987-09-21,38,25-39,2018,8,8-12,Urban A,Sedan,0.1634,0,0.0,153.19,0.112181,0.01833
12166,2026-01-01,1988-02-19,37,25-39,2023,3,0-3,Urban B,Sedan,0.173,0,0.0,142.73,0.065761,0.011377
12167,2026-01-01,1962-11-13,63,40-64,2017,9,8-12,Suburban,SUV,0.5197,0,0.0,389.78,0.057184,0.029718
12168,2026-01-01,2003-08-10,22,16-24,2023,3,0-3,Rural,Sports,0.9946,0,0.0,1568.36,0.163131,0.16225
12169,2026-01-01,1966-01-01,60,40-64,2007,19,13+,Urban B,Truck,0.3489,0,0.0,331.02,0.102931,0.035913
12170,2026-01-01,1990-03-01,35,25-39,2026,0,0-3,Urban B,Sports,0.6513,1,680.07,779.12,0.135176,0.08804
12171,2026-01-01,1987-09-04,38,25-39,2015,11,8-12,Suburban,Sedan,0.5667,0,0.0,425.02,0.06963,0.039459
12172,2026-01-01,1967-08-24,58,40-64,2008,18,13+,Urban A,Sedan,0.8579,0,0.0,804.28,0.097337,0.083505
12173,2026-01-01,1978-10-26,47,40-64,2017,9,8-12,Rural,SUV,0.3597,0,0.0,269.78,0.044476,0.015998
12174,2026-01-01,2003-03-24,22,16-24,2008,18,13+,Suburban,Sedan,0.5994,0,0.0,651.85,0.135047,0.080947
12175,2026-01-01,1963-03-05,62,40-64,2010,16,13+,Rural,Sedan,0.9556,0,0.0,716.7,0.04699,0.044904
12176,2026-01-01,1980-06-18,45,40-64,2023,3,0-3,Urban B,Sedan,0.3993,0,0.0,329.42,0.048606,0.019408
12177,2026-01-01,1983-02-13,42,40-64,2024,2,0-3,Urban A,Sedan,0.4955,0,0.0,464.53,0.061286,0.030367
12178,2026-01-01,1975-12-17,50,40-64,2019,7,4-7,Suburban,SUV,0.8999,0,0.0,674.92,0.049725,0.044748
12179,2026-01-01,1969-07-27,56,40-64,2019,7,4-7,Urban A,Sedan,0.3992,0,0.0,374.25,0.072101,0.028783
12180,2026-01-01,1947-05-10,78,65+,2007,19,13+,Urban B,Sedan,0.4426,0,0.0,401.66,0.113527,0.050247
12181,2026-01-01,2002-10-02,23,16-24,2018,8,8-12,Urban B,Sedan,0.3737,0,0.0,447.04,0.146996,0.054932
12182,2026-01-01,1969-06-09,56,40-64,2012,14,13+,Urban B,SUV,0.8286,0,0.0,683.6,0.085776,0.071074
12183,2026-01-01,1996-01-17,29,25-39,2026,0,0-3,Urban B,Sedan,0.9373,1,2275.12,773.27,0.065761,0.061638
12184,2026-01-01,2009-09-22,16,16-24,2013,13,13+,Urban B,Sedan,0.668,0,0.0,799.1,0.17256,0.11527
12185,2026-01-01,1962-06-14,63,40-64,2010,16,13+,Urban A,Sedan,0.6613,0,0.0,619.97,0.097337,0.064369
12186,2026-01-01,1946-05-05,79,65+,2020,6,4-7,Suburban,Sedan,0.451,0,0.0,372.08,0.065813,0.029681
12187,2026-01-01,1987-08-14,38,25-39,2018,8,8-12,Urban B,SUV,0.1112,0,0.0,91.74,0.098857,0.010993
12188,2026-01-01,1980-04-03,45,40-64,2017,9,8-12,Suburban,Sedan,0.2565,0,0.0,192.38,0.051465,0.013201
12189,2026-01-01,1973-06-04,52,40-64,2023,3,0-3,Suburban,SUV,0.2327,0,0.0,174.52,0.042266,0.009835
12190,2026-01-01,1973-10-23,52,40-64,2020,6,4-7,Suburban,SUV,0.2043,0,0.0,153.22,0.049725,0.010159
12191,2026-01-01,1961-05-26,64,40-64,2018,8,8-12,Rural,Sedan,0.6886,0,0.0,516.45,0.040029,0.027564
12192,2026-01-01,1985-04-06,40,40-64,2023,3,0-3,Rural,SUV,0.2227,0,0.0,167.02,0.032874,0.007321
12193,2026-01-01,1972-05-27,53,40-64,2006,20,13+,Urban A,Sedan,0.1771,0,0.0,166.03,0.097337,0.017238
12194,2026-01-01,2000-02-10,25,25-39,2021,5,4-7,Urban B,SUV,0.4443,0,0.0,366.55,0.085962,0.038193
12195,2026-01-01,1962-06-19,63,40-64,2018,8,8-12,Suburban,SUV,0.3241,0,0.0,243.08,0.057184,0.018533
12196,2026-01-01,1970-02-08,55,40-64,2023,3,0-3,Suburban,Sedan,0.2313,0,0.0,173.48,0.03804,0.008799
12197,2026-01-01,1973-09-10,52,40-64,2007,19,13+,Urban A,SUV,0.2315,0,0.0,217.03,0.108152,0.025037
12198,2026-01-01,2003-12-05,22,16-24,2013,13,13+,Rural,Sedan,0.3306,0,0.0,359.53,0.105037,0.034725
12199,2026-01-01,2004-08-04,21,16-24,2025,1,0-3,Rural,Sedan,0.5832,0,0.0,634.23,0.066134,0.038569
12200,2026-01-01,2000-01-17,25,25-39,2017,9,8-12,Rural,Sedan,0.7823,0,0.0,586.72,0.054156,0.042367
12201,2026-01-01,1992-03-16,33,25-39,2019,7,4-7,Urban A,Sedan,0.8675,0,0.0,813.28,0.097549,0.084624
12202,2026-01-01,1981-09-29,44,40-64,2011,15,13+,Suburban,Sedan,0.7763,0,0.0,582.22,0.060416,0.046901
12203,2026-01-01,1981-03-17,44,40-64,2024,2,0-3,Urban B,Sedan,0.6654,0,0.0,548.96,0.048606,0.032343
12204,2026-01-01,1996-04-07,29,25-39,2022,4,4-7,Urban B,SUV,0.9169,0,0.0,756.44,0.085962,0.078819
12205,2026-01-01,1980-11-25,45,40-64,2013,13,13+,Urban A,Truck,0.5678,0,0.0,612.16,0.129782,0.07369
12206,2026-01-01,1977-07-29,48,40-64,2025,1,0-3,Urban A,Truck,0.67,0,0.0,722.34,0.081715,0.054749
12207,2026-01-01,1999-11-30,26,25-39,2011,15,13+,Rural,Sports,0.4705,1,5792.69,511.67,0.130682,0.061486
12208,2026-01-01,1998-02-15,27,25-39,2010,16,13+,Suburban,SUV,0.3946,1,3092.42,295.95,0.090821,0.035838
12209,2026-01-01,1966-03-19,59,40-64,2021,5,4-7,Suburban,SUV,0.3985,0,0.0,298.88,0.049725,0.019815
12210,2026-01-01,1940-08-29,85,65+,2011,15,13+,Urban B,Sedan,0.2335,0,0.0,211.9,0.113527,0.026508
12211,2026-01-01,1994-05-21,31,25-39,2023,3,0-3,Rural,Truck,0.8169,0,0.0,704.58,0.053371,0.043599
12212,2026-01-01,1979-01-24,46,40-64,2017,9,8-12,Rural,Sedan,0.1498,0,0.0,112.35,0.040029,0.005996
12213,2026-01-01,1994-12-19,31,25-39,2024,2,0-3,Suburban,SUV,0.7072,0,0.0,530.4,0.057184,0.04044
12214,2026-01-01,2003-06-24,22,16-24,2020,6,4-7,Urban B,SUV,0.878,0,0.0,1050.31,0.142025,0.124698
12215,2026-01-01,1995-02-19,30,25-39,2023,3,0-3,Urban A,Sports,0.5477,0,0.0,744.53,0.170439,0.09335
12216,2026-01-01,1985-06-21,40,40-64,2013,13,13+,Suburban,Sedan,0.1632,0,0.0,122.4,0.060416,0.00986
12217,2026-01-01,1975-12-22,50,40-64,2017,9,8-12,Rural,Sedan,0.4856,0,0.0,364.2,0.040029,0.019438
12218,2026-01-01,1977-06-01,48,40-64,2026,0,0-3,Rural,Sedan,0.4089,0,0.0,306.68,0.029586,0.012098
12219,2026-01-01,1980-07-16,45,40-64,2009,17,13+,Urban A,SUV,0.987,0,0.0,925.31,0.108152,0.106746
12220,2026-01-01,1985-09-01,40,40-64,2014,12,8-12,Urban B,SUV,0.7221,0,0.0,595.73,0.073068,0.052762
12221,2026-01-01,1983-12-12,42,40-64,2026,0,0-3,Urban B,Sedan,0.7492,1,2767.44,618.09,0.048606,0.036416
12222,2026-01-01,2009-02-16,16,16-24,2011,15,13+,Urban B,Truck,0.5642,0,0.0,776.16,0.23008,0.129811
12223,2026-01-01,1992-04-13,33,25-39,2021,5,4-7,Suburban,Sedan,0.7385,0,0.0,553.88,0.060548,0.044714
12224,2026-01-01,1995-11-05,30,25-39,2025,1,0-3,Suburban,Truck,0.7503,0,0.0,647.13,0.06862,0.051486
12225,2026-01-01,1974-03-11,51,40-64,2024,2,0-3,Rural,Truck,0.1597,0,0.0,137.74,0.039448,0.0063
12226,2026-01-01,1980-05-31,45,40-64,2007,19,13+,Urban A,Truck,0.3003,0,0.0,323.76,0.129782,0.038974
12227,2026-01-01,1992-11-23,33,25-39,2015,11,8-12,Urban B,SUV,0.1117,0,0.0,92.15,0.098857,0.011042
12228,2026-01-01,1997-06-22,28,25-39,2006,20,13+,Suburban,SUV,0.5588,0,0.0,419.1,0.090821,0.050751
12229,2026-01-01,1969-04-20,56,40-64,2007,19,13+,Rural,SUV,0.8882,0,0.0,666.15,0.052211,0.046374
12230,2026-01-01,1953-07-11,72,65+,2022,4,4-7,Rural,SUV,0.6486,0,0.0,535.1,0.056875,0.036889
12231,2026-01-01,1990-12-15,35,25-39,2022,4,4-7,Rural,SUV,0.5502,0,0.0,412.65,0.052325,0.028789
12232,2026-01-01,1972-05-30,53,40-64,2013,13,13+,Suburban,SUV,0.9334,0,0.0,700.05,0.067129,0.062658
12233,2026-01-01,1996-03-26,29,25-39,2019,7,4-7,Urban A,Sedan,0.255,0,0.0,239.06,0.097549,0.024875
12234,2026-01-01,1991-08-09,34,25-39,2024,2,0-3,Suburban,Sedan,0.1671,0,0.0,125.32,0.051465,0.0086
12235,2026-01-01,1994-10-25,31,25-39,2020,6,4-7,Rural,Sedan,0.9256,0,0.0,694.2,0.047092,0.043589
12236,2026-01-01,1976-08-03,49,40-64,2026,0,0-3,Urban B,SUV,0.9125,0,0.0,752.81,0.054007,0.049281
12237,2026-01-01,2005-01-24,20,16-24,2021,5,4-7,Urban A,Sedan,0.7147,1,1181.15,971.55,0.201459,0.143983
12238,2026-01-01,1979-02-09,46,40-64,2020,6,4-7,Urban A,Sedan,0.3214,0,0.0,301.31,0.072101,0.023173
12239,2026-01-01,1953-07-13,72,65+,2024,2,0-3,Suburban,SUV,0.9728,1,3513.6,802.56,0.062156,0.060466
12240,2026-01-01,1997-05-25,28,25-39,2016,10,8-12,Suburban,Truck,0.7888,0,0.0,680.34,0.092839,0.073232
12241,2026-01-01,1973-05-26,52,40-64,2022,4,4-7,Urban A,Sedan,0.7065,0,0.0,662.34,0.072101,0.05094
12242,2026-01-01,2005-04-15,20,16-24,2009,17,13+,Urban A,Truck,0.3006,1,5409.54,469.92,0.362627,0.109006
12243,2026-01-01,1975-08-31,50,40-64,2006,20,13+,Suburban,Sedan,0.5618,0,0.0,421.35,0.060416,0.033942
12244,2026-01-01,1963-09-12,62,40-64,2023,3,0-3,Urban B,SUV,0.8403,0,0.0,693.25,0.054007,0.045382
12245,2026-01-01,1994-12-05,31,25-39,2006,20,13+,Urban A,Truck,0.8742,0,0.0,942.5,0.175588,0.153499
12246,2026-01-01,1983-03-17,42,40-64,2022,4,4-7,Suburban,Sedan,0.6053,0,0.0,453.98,0.044752,0.027089
